@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric
@attribute outputs-27 numeric

@data
875,'2018/05/10 12:43:44:525',33,79.441223,387.43335,62.138573,185.042099,386.246521,85.229156,240.687302,394.382202,88.103844,299.86438,399.480835,85.811783,370.895782,405.831726,78.537788,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
876,'2018/05/10 12:43:44:577',33,76.945526,392.942749,61.023193,178.903656,389.340698,84.382889,234.648224,398.414795,87.404343,295.015533,404.310333,85.204926,365.625641,409.570465,78.18824,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
877,'2018/05/10 12:43:44:629',33,73.262665,397.065277,57.16946,162.447433,390.67334,81.303558,217.772995,399.329132,84.928635,280.590027,406.452545,83.296173,353.292969,412.641846,76.982552,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
878,'2018/05/10 12:43:44:681',33,71.212402,401.361145,53.698879,155.786041,399.989471,78.461288,212.011322,409.50531,82.155548,276.550507,413.625793,80.691071,350.932007,416.021118,74.584579,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
879,'2018/05/10 12:43:44:733',33,73.958405,404.046844,51.153458,162.060043,410.583008,76.400238,221.63501,421.932678,79.851883,283.963928,421.224548,78.449326,358.271484,421.45163,72.275925,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
880,'2018/05/10 12:43:44:785',33,72.419647,405.160583,50.138371,172.731644,416.263733,75.068359,234.473572,426.821472,78.059143,294.364227,424.486938,76.334579,365.608948,423.65033,69.744354,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
881,'2018/05/10 12:43:44:840',33,82.411652,410.534241,49.992146,182.034988,415.925415,74.219139,242.238937,425.677643,77.197052,299.970398,422.513489,75.487686,370.289368,422.177185,68.94249,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
882,'2018/05/10 12:43:44:890',33,93.004395,415.335052,52.429596,189.857056,409.765289,74.634781,249.515182,420.261658,77.348366,304.99942,415.699463,75.435654,372.327759,415.384521,68.686775,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
883,'2018/05/10 12:43:44:942',33,98.525543,410.042511,55.013756,193.986725,398.357483,75.489372,253.406586,410.360962,77.887863,307.566162,405.946381,75.6558,371.857056,406.699615,68.553688,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
884,'2018/05/10 12:43:44:994',33,93.39389,400.032013,56.12949,185.043076,385.847443,76.044456,243.782913,398.813446,78.505699,297.940247,395.540527,76.236244,361.900116,397.656067,69.140617,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
885,'2018/05/10 12:43:45:047',33,87.330017,394.232513,55.711632,172.036438,378.625,75.623581,230.94014,392.579712,78.289337,285.608521,389.101044,76.232994,350.590973,390.949646,69.423447,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
886,'2018/05/10 12:43:45:098',33,79.155487,388.809814,55.295959,161.307571,374.294067,75.146561,220.934418,389.419189,77.845444,275.978424,385.092987,75.915276,341.495636,386.943115,69.192284,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
887,'2018/05/10 12:43:45:151',33,68.689941,384.187012,54.474968,151.569839,371.815002,74.285767,211.899887,387.286865,76.934998,267.288757,383.35318,74.994812,332.730927,384.671661,68.279564,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
888,'2018/05/10 12:43:45:203',33,64.116333,382.855774,53.541878,146.285431,372.171112,73.604973,207.23439,387.52652,76.309578,262.909729,383.832458,74.451424,329.536011,384.698425,67.823296,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
889,'2018/05/10 12:43:45:259',33,58.495514,381.434723,52.597118,141.115356,372.303223,72.910889,202.246262,387.336029,75.661346,258.486755,383.894836,73.85714,326.338623,385.629456,67.227402,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
890,'2018/05/10 12:43:45:308',33,53.827332,379.774353,51.958664,138.587616,372.449158,72.407776,199.703354,387.424835,75.092667,256.286591,384.096832,73.279854,324.44278,385.891296,66.608353,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
891,'2018/05/10 12:43:45:360',33,51.880829,379.046143,50.958492,136.235718,373.214844,71.547768,196.891373,387.567993,74.234764,253.951355,384.104248,72.511597,322.542847,385.526428,65.931366,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
892,'2018/05/10 12:43:45:412',33,49.651398,376.909882,50.281208,134.900543,371.789337,70.867523,195.39595,385.665649,73.522331,252.5616,382.237518,71.791351,321.184814,384.095734,65.157944,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
893,'2018/05/10 12:43:45:465',33,49.435425,373.579498,49.540375,134.417175,368.335083,70.278839,194.643265,382.348816,72.96846,251.938675,379.065643,71.274178,321.147705,381.325836,64.655647,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
948,'2018/05/10 12:48:10:763',37,190.112656,403.28717,14.057106,318.542053,413.03717,37.691074,379.849396,417.011841,39.882263,435.446747,418.390656,37.011002,499.627075,421.98645,29.009811,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
949,'2018/05/10 12:48:10:816',37,190.481705,402.89444,14.010399,318.632019,412.644836,37.690895,380.032745,416.14917,39.90369,435.364655,417.73291,37.052483,499.805603,421.557129,29.058754,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
950,'2018/05/10 12:48:10:867',37,190.400833,401.17746,14.085548,319.163391,412.482727,37.717972,379.741577,417.864532,39.897667,435.165497,417.949249,37.057251,499.91803,421.112976,29.006809,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
951,'2018/05/10 12:48:10:916',37,192.572327,401.091034,13.747375,319.68927,412.196716,37.530472,380.419006,417.537109,39.786484,435.608002,417.599518,37.014198,500.68689,420.749573,29.048462,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
952,'2018/05/10 12:48:10:966',37,193.373688,398.098389,13.808491,320.288147,412.047485,37.512932,381.490814,416.540222,39.752522,436.399689,417.426117,36.96019,500.966705,420.955231,28.974638,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
953,'2018/05/10 12:48:11:017',37,194.490189,398.373322,13.749023,320.882874,411.866394,37.505276,382.213135,415.964142,39.774014,437.150574,417.166077,36.994904,501.84137,420.81958,29.032261,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
954,'2018/05/10 12:48:11:069',37,195.051392,397.897552,13.742935,321.120483,411.635559,37.514854,382.493378,415.454987,39.797585,437.376129,416.996948,37.024269,502.176056,420.668152,29.070377,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
955,'2018/05/10 12:48:11:117',37,194.786972,396.614075,13.86829,321.051117,411.604034,37.581821,382.40567,415.546875,39.846008,437.176208,417.294159,37.057278,501.844818,421.005035,29.075783,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
956,'2018/05/10 12:48:11:166',37,194.813705,396.711029,13.947395,321.156677,411.585175,37.66423,382.388824,415.634247,39.92971,437.075958,417.568207,37.143242,501.731415,421.20343,29.166149,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
957,'2018/05/10 12:48:11:217',37,193.232101,392.335693,14.833778,322.10141,412.554382,38.078186,383.6427,416.380371,40.194077,437.796814,418.747498,37.268932,501.427399,421.365723,29.120462,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
958,'2018/05/10 12:48:11:268',37,192.585999,393.235962,14.977268,322.130951,411.352264,38.248085,383.547119,415.75943,40.342041,437.64035,418.259979,37.402634,500.880676,421.671692,29.240675,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
959,'2018/05/10 12:48:11:317',37,191.874451,395.841187,15.064274,322.288788,410.250061,38.41288,383.660034,413.332794,40.528328,437.81308,415.994232,37.594677,501.027374,420.13562,29.450018,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
960,'2018/05/10 12:48:11:368',37,190.109222,397.830841,15.302727,321.674347,409.349915,38.617435,382.95105,412.560822,40.711441,437.174377,415.007263,37.754631,500.089722,419.4729,29.599524,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
961,'2018/05/10 12:48:11:419',37,188.875443,388.360535,16.136639,320.155975,409.099731,39.029438,381.26947,413.622803,41.016075,435.379669,415.711121,37.983269,497.761322,419.007996,29.705027,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
962,'2018/05/10 12:48:11:469',37,187.029434,391.383667,16.110928,318.64325,407.080383,39.20911,379.838379,410.812897,41.244961,433.871643,413.204773,38.240116,496.460114,418.032806,29.996618,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
963,'2018/05/10 12:48:11:520',37,184.945053,392.383972,16.195263,317.048584,405.975647,39.282711,378.604797,409.44574,41.31044,432.60022,411.902222,38.29203,495.083282,417.053619,30.039989,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
964,'2018/05/10 12:48:11:567',37,184.178497,393.047852,16.128769,315.66925,404.749451,39.276157,377.4664,408.257355,41.332039,431.4104,410.959595,38.334717,494.10498,416.623413,30.117268,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
965,'2018/05/10 12:48:11:618',37,183.42099,393.902191,16.124454,314.812744,403.607727,39.281509,376.863525,407.187683,41.345913,430.855103,409.957886,38.350281,493.577576,416.080078,30.147911,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
966,'2018/05/10 12:48:11:667',37,184.777969,396.286194,16.152744,316.218658,402.526367,39.326839,378.439514,406.391174,41.409801,432.422699,409.432251,38.423206,495.124176,416.591614,30.259798,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
967,'2018/05/10 12:48:11:718',37,187.278076,398.424042,16.442249,319.290771,401.757446,39.515213,382.034546,405.999359,41.580498,436.071716,408.893646,38.560844,498.48645,416.4599,30.399452,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
968,'2018/05/10 12:48:11:767',37,189.873199,398.597168,16.755005,322.033875,401.781921,39.744701,385.272888,406.319946,41.782135,439.298462,409.255432,38.728779,501.391754,416.656525,30.549088,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
969,'2018/05/10 12:48:11:817',37,191.258362,399.572876,17.396847,325.230103,401.567932,40.211563,388.575134,406.162994,42.177834,442.437744,409.170258,39.059357,503.859863,416.680786,30.827023,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
970,'2018/05/10 12:48:11:868',37,192.661453,401.437561,18.327248,328.20401,401.413666,40.972698,391.716309,405.935699,42.882191,445.425568,408.830322,39.708164,506.471619,416.443146,31.430958,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
971,'2018/05/10 12:48:11:917',37,189.98175,403.426941,18.655369,328.006836,401.654938,41.619617,392.179688,406.893188,43.606773,445.757202,410.052551,40.417091,506.931458,416.954254,32.037281,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
972,'2018/05/10 12:48:11:969',37,186.459396,404.853058,18.64407,327.616119,403.2565,42.000984,390.613617,408.849854,43.999325,445.127869,411.275269,40.718369,506.688354,417.751648,32.370583,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
973,'2018/05/10 12:48:12:019',37,183.166931,407.229431,18.588585,325.944977,405.306976,42.097828,386.983551,410.855408,44.081905,443.218079,412.621002,40.774532,504.915955,419.31543,32.476379,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
974,'2018/05/10 12:48:12:067',37,180.676941,409.113373,18.265135,322.979309,407.210144,41.937469,382.079163,412.477112,43.961544,440.372498,413.97406,40.68322,502.589172,420.934265,32.457222,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
975,'2018/05/10 12:48:12:117',37,180.552856,410.801361,17.506638,319.731506,410.052734,41.551155,376.297546,414.813354,43.678028,437.318787,415.767853,40.53083,501.314331,422.210632,32.428078,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
976,'2018/05/10 12:48:12:167',37,179.606873,412.111328,16.471111,316.707947,412.4729,40.801262,371.22287,417.022675,42.996838,434.013611,417.312744,39.963627,498.801941,423.467041,31.991772,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
977,'2018/05/10 12:48:12:217',37,180.088333,412.186981,15.413887,315.627869,414.503387,39.990429,368.346588,418.768341,42.240013,432.633087,418.059875,39.311535,497.462769,424.325378,31.459162,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
978,'2018/05/10 12:48:12:267',37,181.245972,411.296021,14.621861,317.145203,415.956299,39.222137,369.241028,420.171204,41.445427,434.115479,418.399597,38.533249,498.789337,424.049927,30.660227,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
979,'2018/05/10 12:48:12:318',37,184.436447,411.217133,13.93959,322.609039,417.23526,38.415237,374.756927,421.195068,40.565353,439.289368,417.947266,37.613899,503.34198,422.44162,29.665054,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
980,'2018/05/10 12:48:12:367',37,188.771408,408.453674,14.134781,332.690002,416.98941,38.154182,386.360596,421.058502,40.113235,448.602753,416.705383,36.991745,510.675903,420.646271,28.8305,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
981,'2018/05/10 12:48:12:416',37,197.607376,405.312195,14.804058,348.237457,415.722198,38.273102,403.664551,420.19928,39.998333,462.682617,415.200562,36.693115,522.914551,418.470184,28.278568,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
982,'2018/05/10 12:48:12:466',37,204.122391,408.064148,16.575726,364.280701,415.161499,39.375889,420.626404,418.892609,40.838833,477.192627,413.815247,37.223106,534.627136,416.793457,28.550123,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
983,'2018/05/10 12:48:12:517',37,213.294586,413.069611,19.28499,377.941681,413.296112,41.157799,434.78894,416.223083,42.414833,489.784882,411.66803,38.538227,545.134155,414.31076,29.655371,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
984,'2018/05/10 12:48:12:568',37,223.945175,413.09491,22.065617,377.950775,407.768555,42.436333,435.507874,411.96936,43.580563,490.95932,412.049835,39.519711,543.607971,415.392395,30.56892,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
985,'2018/05/10 12:48:12:616',37,234.608017,417.630554,23.879028,364.953064,406.188232,43.467899,422.64328,414.189209,44.51218,476.762207,418.398499,40.355869,526.413818,420.546692,31.717449,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
986,'2018/05/10 12:48:12:666',37,253.114807,425.181061,24.878342,348.107666,416.033325,42.713135,399.134949,427.317871,43.403347,449.70871,428.994232,39.591091,491.121704,427.045044,32.036472,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
987,'2018/05/10 12:48:12:716',37,269.703339,431.710236,24.928089,337.38501,432.467072,40.230373,384.65683,428.721863,42.761307,425.613281,433.41803,38.813843,464.586578,428.982971,32.160103,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
988,'2018/05/10 12:48:12:768',37,274.931091,433.567078,25.164862,329.156616,441.95639,39.104362,370.385193,439.620758,41.784492,406.117157,442.650177,37.867928,445.626007,434.370148,31.998369,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
989,'2018/05/10 12:48:12:817',37,270.67981,431.449493,24.437172,322.405151,435.064331,38.211243,360.265442,435.615234,40.267612,398.512939,435.607849,37.319958,437.200256,430.981964,31.284124,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
990,'2018/05/10 12:48:12:868',37,269.235229,434.069305,24.685141,322.349579,424.958252,38.600655,363.570099,430.324646,39.995796,402.842712,431.945679,37.007744,443.631836,433.047882,30.629223,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
991,'2018/05/10 12:48:12:918',37,272.309235,434.411987,24.744944,322.609436,422.016541,38.586414,366.678986,427.842194,39.995621,410.40802,429.932922,36.970924,457.241272,433.871918,30.218218,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
992,'2018/05/10 12:48:12:970',37,278.069214,434.078583,24.351702,322.413452,413.945557,37.857723,374.950684,418.689423,39.3643,426.235901,421.184418,36.308857,477.219971,429.975311,28.877651,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
993,'2018/05/10 12:48:13:018',37,281.388855,433.855042,24.061758,319.377563,405.569122,37.403542,377.916046,410.110504,38.993591,432.853088,413.515045,35.89864,485.578247,423.678925,28.401247,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
994,'2018/05/10 12:48:13:067',37,282.747925,433.375122,23.742258,315.845734,399.094116,37.083992,378.51593,403.754089,38.723,436.993958,406.176117,35.607971,490.895935,416.482117,28.007217,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
995,'2018/05/10 12:48:13:116',37,281.328613,432.71347,23.386864,313.491516,396.070099,36.823223,377.072235,401.399933,38.498039,436.358551,403.208099,35.415844,490.801331,413.733032,27.796007,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
996,'2018/05/10 12:48:13:168',37,277.470154,431.572815,22.744184,309.820618,393.002869,36.334404,373.835754,398.947632,38.122986,432.672546,401.006958,35.102615,488.498901,411.614685,27.512894,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
997,'2018/05/10 12:48:13:218',37,275.805664,431.97345,22.228516,307.726868,392.082764,35.946487,371.871429,398.055084,37.845718,429.898376,400.13324,34.89291,486.99884,410.763519,27.3659,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
998,'2018/05/10 12:48:13:268',37,274.83551,432.487061,21.799541,307.238495,391.941895,35.603966,371.310425,397.825806,37.546955,428.671417,400.296692,34.585426,486.225433,410.651672,27.079157,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
999,'2018/05/10 12:48:13:320',37,274.339783,432.112915,21.521782,308.158356,391.444092,35.466522,371.982727,397.198547,37.413246,428.803986,400.061066,34.421856,486.339966,410.300476,26.884075,0.48,0.009286,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198,0,0,0,0,0,0,0,0
1000,'2018/05/10 12:56:04:531',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,'2018/05/10 12:56:04:583',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,'2018/05/10 12:56:04:635',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,'2018/05/10 12:56:04:690',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,'2018/05/10 12:56:04:741',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,'2018/05/10 12:56:04:793',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,'2018/05/10 12:56:04:844',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,'2018/05/10 12:56:04:897',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,'2018/05/10 12:56:04:948',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,'2018/05/10 12:56:05:001',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,'2018/05/10 12:56:05:053',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,'2018/05/10 12:56:05:107',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,'2018/05/10 12:56:05:157',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,'2018/05/10 12:56:05:210',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,'2018/05/10 12:56:05:263',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,'2018/05/10 12:56:05:315',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,'2018/05/10 12:56:05:366',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,'2018/05/10 12:56:05:424',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,'2018/05/10 12:56:05:478',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,'2018/05/10 12:56:05:529',38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
